label	content
0	1322:鹰雀[飞翔]，展开翅膀一直向南，岂是藉你的智慧麽。
0	1323:其上有撒拉弗侍立。各有六个翅膀。用两个翅膀遮脸，两个翅膀遮脚，两个翅膀[飞翔]。
0	1324:...更呆滞，直到所有的反应能力和自我启动能力都没有了；一只完全去除了皮质层的小鸟不再[飞翔]，除非把它抛入空中。弗楼伦的结论是，感觉、判断、意愿和记忆都分布在大脑皮质层里。尽...
0	1325:[飞翔]在辽阔的蓝天
1	1326:...难题：如何证明增加的刺激是客观的呢？这只有在少数几个梦可以找出证明来，如果说梦见[飞翔]是象征着肺叶的胀缩，那么这种梦，正如史特林姆贝尔所说的，应该是常常被梦见的，不然就...
0	1327:　　改变了的外界条件的效果——与自然选择相结合的使用和不使用；[飞翔]器官和视觉器官——气候驯化——相关变异——生长的补偿和节约——假相关——重复的、残...
0	1328:...会飞的，但到长大时就失去了这种能力。因为在地上觅食的大形鸟，除逃避危险以外，很少[飞翔]，所以说现今栖息在或不久之前曾经栖息在没有食肉兽的几个海岛上几种鸟的几乎没有翅膀的状态，大概是由于不使用的缘故。鸵鸟的确是栖息在大陆上的，它暴露在它不能用[飞翔]来逃脱的危险下，但是它能够像四足兽那样有效地以踢它的敌人来保护自己。我们可以相信，鸵鸟一属的祖先的习性原是和野雁相像的，但因为它的身体的大小和重量在连续的世代里增加了，它就更多地使用它的腿，而更少地使用它的翅膀了，终于变得不能[飞翔]。
0	1329:...的550种甲虫（现在知道的更多）中，有200种甲虫的翅膀是如此的不完全，以致不能[飞翔]；并且在二十九个土著的属中，不下二十三个属的所有物种都是这样的情况！有几种事实，——即，世界上有许多地方的甲虫常常被风吹到海中溺死；在马得拉的甲虫，据沃拉斯顿的观察，隐蔽得很好，直到风和日丽的时候方才出来；无翅甲虫的比例数，在没有遮拦的德塞塔群岛（Desertas）比在马得拉更大；特别是还有一种异常的、为沃拉斯顿所特别重视的事实，就是绝对需要使用翅膀的某些大群甲虫，在其他各地非常多，但在这里却几乎完全没有；这几种考察使我们相信，这样多的马得拉甲虫之所以没有翅膀，主要的原因大概是与不使用结合在一起的自然选择的作用，因为在许多连续的世代中，有些甲虫个体或者由于翅膀发育得稍不完全，或者由于习性怠惰，[飞翔]最少，所以不会被风吹到海里去，因而获得最好的生存机会；反之，那些最喜欢[飞翔]的甲虫个体最常被风吹到海里去，因而遭到毁灭。
0	1330:...来进一步相信，连接猫猴类的指头与前臂的膜，由于自然选择而大大地增长了；这一点，就[飞翔]器官来讲，就可以使那动物变成为蝙蝠。在某些蝙蝠里，翼膜从肩端起一直延伸到尾巴，并且把后腿都包含在内，我们大概在那里呵以看到一种原来适于滑翔而不适于[飞翔]的构造痕迹。
0	1331:...，这里所讲的各级翅膀的构造（它们大概都由于不使用的结果），都表示鸟类实际获得完全[飞翔]能力所经过的步骤；但是它们足以表示有多少过渡的方式至少是可能的。
0	1332:...情曾经发生，谁会想像到，它们在早先的过渡状态中是大洋里的居住者呢？而且它们的初步[飞翔]器官是专门用来逃脱别种鱼的吞食的呢？（据我们所知，它是这样的。）
0	1333:　　如果我们看到适应于任何特殊习性而达到高度完善的构造，如为了[飞翔]的鸟翅，我们必须记住，表现有早期过渡各级的构造的动物很少会保留到今日，因为它们会被后继者所排除，而这些后继者正是通过自然选择逐渐变为愈益完善的。进一步我们可以断言，适于不同生活习性的构造之间的过渡状态，在早期很少大量发展，也很少具有许多从属的类型。这样，我们再回到假想的飞鱼例子，真正会飞的鱼，大概不是为了在陆上和水中用许多方法以捕捉许多种类的食物，而在许多从属的类型里发展起来，直到它们的[飞翔]器官达到高度完善的阶段，使得它们在生活斗争中能够决定性地胜过其他动物时，它们才能发...
0	1334:...切主要部分上，是一种啄木鸟。甚至像那些不重要的性状，如羽色、粗糙的音调、波动式的[飞翔]，都明白表示了它们与英国普通啄木鸟的密切的血缘关系；但是根据我自己的观察，以及根据...
0	1335:...berardi）的，在它的一般习性上，在它的惊人的潜水力上，在它的游泳和起飞时的[飞翔]姿态上，都会使任何人把它误为海乌（auk）或水壶卢（grebe）的；尽管如此，它在...
0	1336:...从气管发展成的；所以，在这个大的纲里，一度用作呼吸的器官，实际上非常可能已转变成[飞翔]器官了。
0	1337:...涉通过自然选择获得想像中有利于某一物种的构造。有一位作者问道，为什么鸵鸟没有获得[飞翔]的能力呢？但是，只要略略一想便可知道，要使这种沙漠之鸟具有在空中运动它们巨大身体的力量，得需要何等多的食物供应。海洋岛（oceanic islands）上有蝙蝠和海豹，然而没有陆栖哺乳类；但是，因为某些这等蝙蝠是特别的物种，它们一定在这等岛上住得很长久了。所以莱尔爵士问道，为什么海豹和蝙蝠不在这些岛上产出适于陆栖的动物呢？并且他举出一些理由来答复这个问题。但是如果变起来，海豹开始一定先转变为很大的陆栖食肉动物；蝙蝠一定先转变为陆栖食虫动物；对于前者，岛上没有可捕食的动物；对于蝙蝠，地上的昆虫虽然可以作为食物，但是它们大部分已被先移住到大多数海洋岛上来的，而具数量很多的爬行类和鸟类吃掉了。构造上的级进变化，如果在每一阶段对于一个变化着的物种都有利，只有在某种特别的条件下才会发生。一种严格的陆栖动物，由于时时在浅水中猎取食物，随之在溪或湖里猎取食物，最后可能变成一种如此彻底的水栖动物，以致可以在大洋里栖息。但海豹在海洋岛上找不到有利于它们逐步再变为陆栖类型的条件。至于蝙蝠，前已说过，为了逃避敌害或避免跌落，大概最初像所谓飞鼠那样地由这树从空中滑翔那树，而获得它们的翅膀；但是真正的[飞翔]能力一旦获得之后，至少为了上述的目的，决不会再变回到效力较小的空中滑翔能力里去。蝙...
0	1338:...着这种在家养状况下已经变得没有用处的本能，因为母鸡由于不使用的缘故，已经几乎失掉[飞翔]的能力了。
0	1339:...以前已经说过的话再说一遍，即，一种生物对于某种新而特别的生活方式的适应，例如空中[飞翔]，大概是需要长久连续的年代的；结果，它们的过渡类型常常会在某一区域内留存很久；但是...
0	1340:...不论它们是否保持同一类型或在某种程度上变化了，其分布显然主要依靠动物，特别是依靠[飞翔]力强的、并且自然地从这一片水飞到另一片水的淡水鸟类把它们的种籽和卵广泛散布开去。
0	1341:...够渡过海洋的广阔空间，但是蝙蝠却能飞过去。人们曾经看到蝙蝠在白天远远地在大西洋上[飞翔]；并且有两个北美洲的蝙蝠或者经常地或者偶然地飞到离开大陆600英里的百慕大。我从专...
0	1342:...有听到过一个例子表明这等种类模拟其他昆虫，虽然它们是被模拟的，昆虫又不能容易地用[飞翔]来逃避吃食它们的较大动物：因此，用比喻来说，它们就像大多数弱小动物一样，不得不求助...
0	1343:...）可以稳妥地被认为是退化，某些物种的整个翅膀的残迹状态是如此显著，以致它不能用于[飞翔]。鲸鱼胎几有牙齿，而当它们成长后都没有一个牙齿；或者，未出生的小牛的上颚生有牙齿，...
0	1344:...似乎产生了相当的效果；如果我们看到以下情形，就不可能反驳这一结论。例如，具有不能[飞翔]的翅膀的大头鸭所处的条件几乎与家鸭相同；穴居的栉鼠有时是盲目的，某些鼹鼠通常是盲目...
1	1345:　　企业内联网可以有很多用途，但却不能[飞翔]。然而，在世界上最大的宇航设备制造公司之一Allied Signal宇航公司，企业...
0	1346:...而凶暴残忍的德国士兵，像一群爬行的蝗虫在蹒跚行进。我看到德国轰炸机和战斗机在空中[飞翔]，它们被英国人多次鞭挞仍然伤痛在身，却想寻找它们认为是比较省力和稳当的猎取对象。
0	1347:...远在北海和英吉利海峡灰蒙蒙的海面上游弋巡逻，彻夜注视敌人。战斗机飞行员在空中驾机[飞翔]，或者在他们优秀的飞机旁边沉着待命，一声令下便可立刻起飞。这是一个使人把生死置之度...
0	1348:...一方面的理由。如何利用湍流来减轻空气阻力也是自行车竞赛者所熟悉的一种窍门。鸟类在[飞翔]时组成V字形可能也是为了这个缘故。由于飞在最前头的一只鸟处于不利地位，因此这些鸟大...
0	1349:...的。有可能恰好存在着一种可以满足形成扩展秩序的要求的方式，正像翅膀是能够让有机体[飞翔]的惟一手段一样（昆虫、鸟类和蝙蝠的翅膀有着十分不同的遗传来源）。也可能从根本上说只...
0	"1350:...下面的陈述作为第一个例子：""莱奥纳尔多「Leonardo］认为能够制造能像鸟一样[飞翔]的机器。 "
0	1351:...就在那儿盘旋了，”他说。“今天是它们第一次落到地上来。我起先还很仔细地观察过它们[飞翔]的姿态，心想一旦我写一篇短篇小说的时候，也许会用得上它们。现在想想真可笑。”
0	1352:...背倚山岭，有清洌的水。附近有一个几乎已经干涸的水穴，每当清晨时分，沙松鸡就在那儿[飞翔]。
1	1353:...，把亚尔斯兰从混乱的旋涡中带走。巴夫曼在背后守卫，告死天使则展开它的翅膀在半空中[飞翔]。帕尔斯王太子一行人想避开混乱离开观众席。
0	1354:...？”阿特尔涅问道。对他这种跳跃性的谈话方式，菲利普渐渐也习惯了。“翠鸟在大海上空[飞翔]的过程中乏力时，它的配偶便钻到它身子底下，用其强劲有力的翅膀托着它继续向前飞去。一...
1	1355:...坦》（瓦格纳于１８５９年创作的一部歌剧，于１８６５年首次演出——译注），后天看《[飞翔]的荷兰人》等”，５月７日他在一张明信片上这样写道：“尽管这里的一切都很美好，我还是...
0	1356:...力量跨过了德奥边界。在维也纳新的国社党政府的召唤下，德国的机械化部队和步兵，以及[飞翔]在蓝天的飞机，将保证奥地利人民早日有机会用真正的公民投票的办法，决定他们自己的未来...
1	1357:奥布朗  就在那个时候，你看不见，但我能看见持着弓箭的丘匹德在冷月和地球之间[飞翔]；他瞄准了坐在西方宝座上的一个美好的童贞女，很灵巧地从他的弓上射出他的爱情之箭，好...
0	1358:...、肉豆蔻、竹子、柏木、大含羞草和桫椤树。森林的后面，是一群俊秀山峦的侧影。海滩上[飞翔]着成群珍贵的海燕。这种海燕的窝在中国是一种很讲究的名菜——燕窝。
1	1359:...思。片片的白帆在艾娥达夫人的头顶上空迎风招展，就象是巨大的白色翅膀带着她在海面上[飞翔]。小船被海风吹起象是在天空里前进。
1	1360:...飞向太空。他的声音不再那么易懂，从地球的居民身上滑过，像一只风筝，带着他随着音波[飞翔]。在他脑袋上方，离天花板很近的地方，两个天蓝色的球体在碰撞，势均力敌，在不断膨胀的...
0	1361:...时间。天一亮，尼柯特拉多就起来了，手里拿着这只鹰，骑上了马，到广阔的平原上去放它[飞翔]，留下我一个人凄凄清清地睡在床上。我早就想把它杀死，所以一迟再迟，只是为了要当着男...
0	1362:...梦里都是一些迷惑难解的、疯狂奇怪的东西。它梦见又到了黄昏，天空中布满了翻腾旋转地[飞翔]着，长着鲜红眼睛的蝙蝠，它们成群结队，使得天空都暗了下来。
1	1363:　　“我相信，”露丝说，“我不是指快快乐乐、小天使在其间[飞翔]之类的废话，但我的确相信有天堂。”
1	1364:...候他脑子里装的是由爱情、欲望和阻力交织而成的另一种复杂局面。他的思念装上鹰的翅膀[飞翔]在他前面，他迫不及待地想要和嘉莉见面。
0	"1365:　　第五日，上帝说，""水要多多滋生有生命之物，要有雀鸟在地面天空中[飞翔]。""上帝就造出大鱼和各种水中的生命，使它们各从其类；上帝又造出各样的飞鸟，使它们各..."
0	1366:　　传说蛇最初人身长尾，还有一对漂亮的翅膀，能在空中[飞翔]，长得非常美丽；那时候所有的动物都很温驯善良，只有蛇因为有恶灵附体，非常狡猾。蛇从...
0	"1367:...号，日、月、星辰即有三分之一被击打暗淡，白昼不再明亮，黑夜无星放光。一只鹰在空中[飞翔]叫喊：""三们天使要吹那其余的号；你们住在地上的民，祸哉！祸哉！祸哉！ "
0	1368:...遮住太阳的浓云，看到春播作物的田野上到处都有农民在翻耕燕麦地，看到浓绿的草木上空[飞翔]着百灵鸟。树林里除了晚发的麻栎外都已盖上翠绿的萌芽，草地上散布着一群群牛马，田野上...
0	1369:　　他从青年时代起就坚决相信，鸟儿天生要吃昆虫，要披羽毛和绒毛，要在空中[飞翔]，同样，他生下来就该吃名厨烹调的山珍海味，该穿轻暖舒适的华贵衣服，该坐最快最稳的马...
0	1370:...他偶尔草草画上一两笔，但只是一些片断——一个小屋顶，炊烟从烟囱里袅袅上升，鸟儿在[飞翔]；一小片水，一株杨柳垂向水面，或许还停泊着一只小船；一汪贮水池，上面浮游着几只鸭子...
0	1371:...他偶尔草草画上一两笔，但只是一些片断——一个小屋顶，炊烟从烟囱里袅袅上升，鸟儿在[飞翔]；一小片水，一株杨柳垂向水面，或许还停泊着一只小船；一汪贮水池，上面浮游着几只鸭子...
0	1372:...、扭身或眨眼。和他们一起，周围的一切都已凝结在了深蓝色的夜里：鸟儿衬着点点繁星，[飞翔]黑暗之中，像是恋人狂跳的心脏一样扑扇着翅膀；同时，在这无与伦比的瞬间，它们像是被钉...
0	1373:...的眼神，与母亲四目交投。我想成为这幅画中的母亲。我想要画面上天空中的鸟儿，好像在[飞翔]，但同时又喜悦而永恒地悬在半空，正如赫拉特前辈大师的风格，让时间停止。我知道这不容...
0	1374:...草在街上宽大的石板缝间丛生着，在清晨的迷茫中成千成万的驯良鸽子绕着一座孤高的塔顶[飞翔]。在三方面围绕着你的是一系列的走廊。在这些走廊里，土耳奇人静静地坐着抽他们的长烟管...
0	1375:...已经落在背后了。今晚他们坐在高大的棕榈树下。这儿有一只白鹤在他们的周围拍着长翅膀[飞翔]，这儿鹈鹕在含羞树的枝上朝着他们凝望。丰茂的低矮植物被大象沉重的步子践踏着。一群黑...
1	1376:...下我们的头，卑微地向下面坠落。但是上帝的爱和仁慈把我们托起来，使我们在新的路线上[飞翔]，使我们更纯洁、高尚和善良；我们一步一步地接近荣光，在上帝的支持下，走进永恒的光明...
0	1377:...地在这神圣的土地上行进。我看到开满了花的玫瑰树所组成的篱笆。野鸽子在高大的树枝间[飞翔]。当太阳射到它们身上的时候，它们的翅膀发着光，像珍珠一样。
0	1378:...个旅行的小贩坐在一个农家妇人身边的凳子上讲故事。正在这时候，这只歌鸟就在他们头上[飞翔]，喃喃地叫着，唱着。只要大地上还有一块它可以立足的山丘，这只“民歌的鸟儿”就永远不...
0	1379:在这个被埋葬了的城市的上空，[飞翔]着大大小小的太空的鸟。每只鸟儿放开歌喉，尽情地歌唱，尽情地歌唱。
1	1380:...里（注：瓦尔古里（Ｖａｌｋｙｒｉｅｎｓ）是北欧神话中战神奥丁的使者。他们在战场上[飞翔]，专门挑出要死的战士，带到奥丁的宫殿里去。）的飕飕的拍翅声，吸引住我们的注意力。多...
1	1381:...以直接引其他心里的共鸣——这个呼啸的、自由的海。你可以在它上面到世界各地去，乘风[飞翔]；你可以带着你自己的房子，像蜗牛背着自己的壳一样，又走到它上面去。即使在生疏的国家...
1	1382:...一个女人的心里去。但是他觉得这颗心像一座神圣的大教堂；神龛里有一个纯洁的白鸽子在[飞翔]。他很自然地想跪下来，但是却不得不走开，到另一颗心里面去。他仍然能听到教堂琴楼里的...
0	1383:“它们比我幸福得多。[飞翔]是一种愉快的艺术。那些生而就能飞的动物真是幸运！是的，如果我会变成任何东西的话，我...
0	1384:在我们的这个时代里，我们曾看见过许多天鹅在美丽地[飞翔]：有一只①把他的翅膀轻轻地在金竖琴的弦上拂过去。这琴声响遍了整个的北国：挪威的山似...
0	1385:于是阳光就讲了：“有一只天鹅在波涛汹涌的大海上[飞翔]。它的每根羽毛像金子一样地发亮。有一根羽毛落到一条大商船上面。这船正挂着满帆在行驶...
1	1386:...把这个环子牢牢地衔在嘴里，弄出响声——他心的深处的一个回音。思想和感情像音乐似的[飞翔]，然后又像天鹅似的俯冲到深沉的海里去——思想的深沉的海里去。
0	1387:黑森林里的苍鹰在轻快地[飞翔]着。但是东风飞得更轻快。
1	1388:...在另一块玻璃后面望。他看见雅各梦见通到天上的梯子①长着大翅膀的安琪儿在上上下下地[飞翔]。的确，世界上所发生的事情全都在玻璃里活动着。只有时间才能刻下这样奇异的图画。
0	1389:蜉蝣在空中舞着，[飞翔]着，对它们那细致精美的翅膀，对它们的薄纱和细绒非常喜欢，在温暖的天空中很是高兴；空...
0	1390:“海上有一只海燕在[飞翔]渡海峡呢！”看见了这只白色鸟儿的孩子们都说道；现在，它时而冲向海面，时而在耀眼的阳...
1	1391:...更能深入他的内心了。这隆隆的海涛，这自在的海，在它的上面你被载到世界各处，乘着风[飞翔]。而且不管你到达什么地方，你总带着自己的房子，像蜗牛背着自己的屋子一样。你总是站在...
0	1392:被掩埋的城市上空[飞翔]着太空的鸟儿，有的小，有的大。它们啾啾地叫着，每个鸟儿都张开嘴尽情地唱着。
1	1393:...们要在夜里加班劳动，使一切很快能完成。他们在树精的夏夜梦中歌唱，她站在这里，等着[飞翔]出去消失掉。
1	1394:...有回答。为了要好好地看一看，他走远了。他的魂灵开始走进更远的轨道，到了一个比彗星[飞翔]的区域更广阔的空间。这魂灵又被华贵的宫廷的人看见，被破旧屋子里的人看到，被街上熙熙...
1	1395:...第一次浮到海面上来的情景，想起她那时看到的同样华丽和欢乐的场面。她于是旋舞起来，[飞翔]着，正如一只被追逐的燕子在[飞翔]着一样。大家都在喝采，称赞她，她从来没有跳得这么美丽。快利的刀子似乎在砍着她的细嫩...
0	1396:“你们现在可以看到一只金鸟[飞翔]了！”老头儿说，于是把这只麻雀放走了。它在明朗的太阳光中赶快逃命，吓得要死。
0	1397:...地站在那里，感受着一股喜悦的暖流通过全身，因为不是每天都有小个子小胖子在窗子外边[飞翔]。最后卡尔松慢慢地降落到窗台上。
0	1398:...径直朝盘子飞去。他从盘子旁边一掠而过，顺手夹起一个肉丸子，再上升到屋顶，围着顶灯[飞翔]，满意地嚼着肉丸子。
1	1399:这只狗无所不能。打电话、[飞翔]、烤面包、谈话、抬腿……什么都会！  
0	1400:所有的孩子都冲到窗子跟前，站在那里看卡尔松和阿尔贝里在各家的屋顶上空[飞翔]，但是小家伙急切地高喊：
0	1401:这时候小家伙又听到窗子外边卡尔松[飞翔]的嗡嗡声为了不让包克小姐发现这一点，他扯开嗓子高声唱起来
0	1402:卡尔松凯旋般地围着顶灯[飞翔]。
0	1403:斯科拉戛在六月夜晚的蓝色朦胧中[飞翔]。小家伙站在那里一时手足无措，但是他突然想起了什么。他跑进布赛的房间。从那里他能够像朱利尤斯叔叔和包克小姐在起居室里一样清清楚楚地看见斯科拉戛[飞翔]。
0	1404:...己说是班上最好的学生——但是这个男孩有着使每一个孩子都羡慕的东西，即一个能够使他[飞翔]的小发动机，啊，你们从照片上可以看到。男孩说发动机是由世界上最优秀的发明家制作，但拒绝提供更多的细节。我们指出，如果发明家能批量生产，他会成为亿万富翁，但是男孩说：“谢谢，我们不想让空中布满会[飞翔]的小孩子，我和小家伙能飞就足够了！”
0	1405:“不，是你笨，”他说。“整个瓦萨区都会人头攒动，数不清的傻瓜笨蛋都会想看你[飞翔]，偷你的发动机和其他东西。”
0	1406:他从来没有看到过天空像今天那么碧蓝碧蓝的。候鸟成群结队匆匆[飞翔]。他们长途跋涉刚刚从国外飞回来，横越过波罗的海，绕过斯密格霍克，如今正在朝北行进的...
0	1407:...扑面吹来。随着翅膀的上下扇动，翎毛里发出暴风雨般的呜呜巨响。有十三只大雁在他身边[飞翔]，个个都振翼挥翅，都放声啼鸣。他的眼前眩晕旋转，耳朵里嗡嗡鸣响。他不知道大雁们飞行...
0	1408:但是，在他身边[飞翔]的大雁却马上齐声叫道：“耕地和牧场，耕地和牧场。”
0	1409:...身回家了，但是奇怪的是雁群照样让他和白鹅参加他们每天天刚亮时在空中绕一大圈的例行[飞翔]。男孩子一时之间想不出来推迟打发他回家的缘故，可是他猜想大雁们不肯在让雄鹅饱餐一顿...
0	1410:...那么逗笑的戏谑，那么惊心动魄的冒险和毫无约束的自由，还有在远离地面的那么高的空中[飞翔]，这一切他统统都将丧失殆尽。他禁不住伤心地嚎陶起来。
0	1411:...鸟，他们从厄勒海峡那边以三角形、弯钩形、斜菱形和半圆形等稀奇古怪的飞行队阵徐徐地[飞翔]过来。
0	1412:...大师，他的飞行速度是大雁们只好望其脊背而自叹弗如的。在阿卡均匀地拍动翅膀笔直向前[飞翔]的时候，白鹳却在玩弄各种飞行技巧逍遣。时而他在高不可测的空中静止不动并且根本不展翼...
0	1413:...。可是他头晕得实在厉害，分辨不清究竟是怎么回事了，只觉得这些鸟群怎么肚皮朝天地在[飞翔]。他并没有因此而大惊小怪，因为他自己也搞不清哪里是上哪里是下了。
0	1414:那只蝴蝶在外面[飞翔]翩蹑的时候，所有别的动物都停下来观看。
0	1415:...来的一样。在明晃晃的月亮衬托下，飞鸟呈黑色，双翅从明月的一侧边缘伸展到另一侧。他[飞翔]得如此悠然洒脱，而且一直朝着同一个方向，男孩子觉得他就是画在月亮上的一只鸟。他的身...
0	1416:“我们大雁[飞翔]在高空之中，整个森林都在我们身下清晰可见。我们看到猎人之后，就存心要弄清楚他们究竟...
0	1417:...。他站在那里等候的时候，眼睛朝天空扫了一下。当他看到我们这几只大雁在他头顶上盘旋[飞翔]的时候，他大声高喊道：‘且不要走开，大雁们，等到一切结束了你们再飞走。下次你们飞到...
0	1418:...了冠军。他的伙伴们只能在空中勉强停留一会儿，而他却几乎能整天在空中飞行，练习各种[飞翔]技巧。直到此时，他还不知道自己和大雁不属于同一类，但是他也不可避免地注意到了一些使...
0	"1419:雏鹰已经很好地掌握了[飞翔]技巧，于是他就学习自己抓鱼和青蛙吃。但是不久他又开始思考起这件事来。""我怎么是靠吃..."
1	"1420: 不要打搅我，大拇指儿！""他说，""我正站在这里，梦见我在高高的空中自由地[飞翔]。"
0	1421:...我真想在这样美丽的早晨骑在雄鹅莫顿的背上。要是能在这样风和日丽、温暖静谧的天空中[飞翔]，沿途欣赏着由青草和娇艳的花朵装饰打扮起来的大地，该是多么的惬意啊！ 
1	1422:次日凌晨，男孩子[飞翔]到赫尔辛兰的上空，在他身下展示开来的是：大片针叶树林绽出了嫩绿色的幼芽，桦树林的树...
0	1423:老鹰使劲拍动着翅膀向前[飞翔]，不一会儿功夫，他们来到了一条河边。这里，他们看到一个处处是木屑、碎木和树皮的地方...
0	1424:又一群大雁飞过来了，这一群[飞翔]得比其他大雁更矫健，鸣叫得比其他大雁更嘹亮。
0	1425:那群大雁排列对称，队形整齐，他们[飞翔]得非常快，他们翅膀挥动得强健有力。男孩子脉脉深情地目送着他们远去，心里无限惆怅，似...
1	1426:...她的爱子——会给这尘世、这众生增添美好与真义。于是母亲放飞了她的孩子，让他自由地[飞翔]。
1	1427:　　米奇尔记事起就梦想着[飞翔]。他妈妈给他读了许多关于飞行的故事。那些故事总是讲[飞翔]天空，鸟瞰大地。母亲读到细节时的兴奋和激情使得米奇尔的梦想充满了神奇的色彩和动人的...
0	1428:...地拿起撑竿，心脏怦怦在跳。他想观众一定也是屏住呼吸，四周静寂。忽然他听到远处几只[飞翔]的知更鸟的歌声，他飞行的时刻到来了。
0	1429:...外。孩子们在一个值周嬷嬷的监视下，一声不响地吃着饭，如果有只苍蝇敢于违反院规嗡嗡[飞翔]的话，那嬷嬷便随时打开一本木板书，啪的一声又合上。在那受难十字架的底下有个小讲台，...
0	1430:...翻了身的船。titi便挤在那底舱里。titi对野孩来说，正如花蝴蝶之与幼虫，同是[飞翔]的生物。只要有他在，有他那种兴高采烈的喜色，热情欢乐的活力，拍翅膀似的掌声，那狭窄...
0	"1431:...喜爱的人，那些不怕浪费子音的同学们常称他为Jolllly。""你可以在四个翅膀①上[飞翔]了。""让·勃鲁维尔常向他这样说。"
1	1432:...着天，为什么？为了看鸟飞。格朗泰尔，因为疑心在他身体里蠢动，所以爱看安灼拉的信心[飞翔]。他需要安灼拉。这个束身自爱、健康、坚定、正直、刚强、淳朴的性格常使他依依不舍，这...
0	1433:...手里发抖的纸上移开。她望望天，望望街上，望望那些沐浴在阳光中的刺槐，在邻居屋顶上[飞翔]的鸽子，随后她的视线迅捷地朝下看那手稿，并对自己说，她应当知道那里写的究竟是什么。
1	1434:...他们才算是找到了人生的秘密，他们便成了同一个命运的两极，同一个神灵的两翼。爱吧，[飞翔]吧！
1	1435:...是欢乐。人在光明中仍然有痛苦，过度的光能引起燃烧。火焰是翅膀的敌人。燃烧而不中止[飞翔]，那只是天仙的奇迹。
0	1436:...对一个工人咬一口，这里待一会，那里停一会，继又转到别处，在人声鼎沸、干劲冲天之上[飞翔]，从这一群人跳到那一群人，叨唠着，嗡嗡地飞着，驾驭着那整队人马，正象巨大的革命马车...
0	1437:　　这时如果有人长着蝙蝠或枭鸟的翅膀在巴黎上空[飞翔]，他便会看到呈现在他眼底的是一片凄凉景象。
1	1438:...风雨的第一个雨点打在蜂群上。大家哑口无言。在一阵无法形容的沉默中，好象听到死神在[飞翔]。
0	1439:　　②燕子低飞，表示即将下雨，这是种威胁，但由于它[飞翔]姿态优美，故仍觉得可爱。
1	1440:...也曾谈情说爱，也结交过风骚卖俏的女人，也有过他的珂赛特；他也曾炫耀过，也有过翅膀[飞翔]过，他也有过青春；他应该记得这些。'我们等着瞧吧。开战。啊！你抓住冒失鬼的角，真不...
0	1441:...它们身上散发出腐烂的死亡的气息。它们当中，只有一些尚能动弹，直挺挺地立着，无力地[飞翔]，落在敌人手上，而无力一螫敌人而后死去，其余死亡了的，则像鱼鳞一样，轻轻飘落于窝底...
1	1442:...焦虑和沉思中。这焦虑和沉思把他带是很远很远。他的思想正在他的故乡色雷斯的高山顶上[飞翔]。他记起了无忧无虑的幼年时代和青年时代，那些幸福的日子好象那一阵阵温和的微风那样消...
1	1443:　　我现在有四条腿了，我在[飞翔]。
1	1444:...又获得了一项文学奖，还出版了书。祖父的预言老在我的脑海里嗡嗡作响，筑起了一只来往[飞翔]不祥之鸟的窝，但我总也极尽全力，不加理睬。即便是我对斋木犀吉二次会面分手前留下的对...
0	1445:...椭圆，看来如古式镜的窗子外边，晨雾滚滚，雾里有一群长尾禽，像猛兽般怒鸣不已，未去[飞翔]。
1	1446:...旦说要开始成人的事业了，也就冷静地深信，必须忍受不得不信的多种困难了。无法在天空[飞翔]的鸟，如鸭嘴兽，为了适应地上和水上的新生活，唯有让自己自身接受，继承笨拙的步法和难看的潜水方式。不去进行荒唐的冒险和幻想的[飞翔]，而要开始一件有目地的具体工作的犀吉，也许是过度地自我克制了吧。
0	1447:...斋木犀吉的公寓（那是夏末的一个傍晚，因为有空调，疲软的蝇子，时时燃起闪光的金色，[飞翔]在室内暗淡的光线之中，像小型广播台一样的起居室中，只有鹰子在，她把大脸膛，用蛋粉化...
0	1448:　　三架X翼战斗机队形严谨地在远离基地表面的高空[飞翔]。卢克察看了一下仪表，愤怒地和一个似乎失灵的控制器搏斗着。
0	1449:　　在这样清朗的早晨，他的心情是很愉快的，百灵鸟在园里[飞翔]嗽卿着，远远地在低凹处的矿场，静悄悄地冒着烟雾。情景差不多同往日，大战前的往日一样...
0	1450:...他那坚决指定的方向。这时，那黑点眼看着越来越大了。原来是一只鸟在很高很高的天空中[飞翔]着。
0	1451:...变成了雾一般的雨花，随风飘散着，大块的云好象瘪了一般，裂成一团一团的云片在高空中[飞翔]。
0	1452:...沼中前进，最后他们终于走上铺满浅草的高地，这里生长着许多胶树和树皮多纤维的杉木，[飞翔]着各种水鸟，都非常凶猛，至于土人，很少见。只见远远地有几处野营冒着烟。 
0	"1453:　　在树枝中间，在灌木丛上面，则是鹦鹉的王国，它们[飞翔]着，喧噪着。一种叫作""卡卡利吉""，绿毛，项下有一条红带；另一种只一般大，叫""南国老..."
1	1454:...地隐藏在疲倦了的心里的愤怒，此刻觉醒起来，在寻找着出口，它像夸耀胜利一般的在空中[飞翔]，更加宽大地张开它的黑翅，更加坚固牢靠地抓住了人们，使他们跟在自己后面，互相冲撞，...
1	1455:...焰，仿佛是在游戏，互相拥抱着，红色的火舌向上卷起，散出一个个的火星，燃着的树叶在[飞翔]，天上的星儿好像在对那些火花微笑着频频招手。
1	1456:　　“可是，雄鹰可以自由[飞翔]，人民被解放的那一天，总会到来的！”
